Link Id,0:15:00,3:00:00,3:15:00,3:30:00,3:45:00,4:00:00,4:15:00,4:30:00,4:45:00,5:00:00,5:15:00,5:30:00,5:45:00,6:00:00,6:15:00,6:30:00,6:45:00,7:00:00,7:15:00,7:30:00,7:45:00,8:00:00,8:15:00,8:30:00,8:45:00,9:00:00,9:15:00,9:30:00,9:45:00,10:00:00,10:15:00,10:30:00,10:45:00,11:00:00,11:15:00,11:30:00,11:45:00,12:00:00,12:15:00,12:30:00,12:45:00,13:00:00,13:15:00,13:30:00,13:45:00,14:00:00,14:15:00,14:30:00,14:45:00,15:00:00,15:15:00,15:30:00,15:45:00,16:00:00,16:15:00,16:30:00,16:45:00,17:00:00,17:15:00,17:30:00,17:45:00,18:00:00,18:15:00,18:30:00,18:45:00,19:00:00,19:15:00,19:30:00,19:45:00,20:00:00,20:15:00,20:30:00,20:45:00,21:00:00,21:15:00,21:30:00,21:45:00,22:00:00,22:15:00,22:30:00,22:45:00,23:00:00,23:15:00,23:30:00,23:45:00,24:00:00,24:15:00,24:30:00,24:45:00,25:00:00,25:15:00,25:30:00,25:45:00,26:00:00,26:15:00,26:30:00,26:45:00,27:00:00,27:15:00,27:30:00,27:45:00,28:00:00,28:15:00,28:45:00,29:15:00,Total Delay [hours],Type,Incident Link,Feeder 1_x,Feeder 2_x,Seed,Duration [HH:MM:SS],Duration [mins],Incident Start,Incident End,Delay During Incident [hours],Post-Incident Delay (0-30 mins) [hours],Post-Incident Delay (30-60 mins) [hours]
12954,-0.0,-0.0,0.190163854,0.190163854,0.570491562,0.570491562,2.091802394,3.232785518,5.514751766,8.937701138,15.783599882,27.193431122,36.511459968,44.308177982,101.054919936,94.13110773,128.36060145,162.01960360799998,159.927801214,149.65895309799998,143.57370977,161.829439754,160.117965068,161.068784338,139.77043269,119.422900312,104.970447408,98.504876372,87.47537283999999,83.291768052,73.97373920599999,77.634197016,68.839315148,72.072100666,76.255705454,75.495050038,82.150784928,79.86881868,81.199965658,89.186847526,94.208355964,87.095045132,89.947502942,97.554057102,104.780283554,115.809787086,115.429459378,134.636008632,155.93436028,165.822880688,205.947453882,247.110325938,234.662195836,248.353993324,247.593337908,214.504827312,189.593362438,169.816321622,136.91797488,123.226177392,99.645859496,106.111430532,100.026187204,100.977006474,76599.83555789999,162575.815726,190474.6390351,153459.9910704,156221.7165102,91421.8148899,39188.14917,50.39342131,55.527845368,57.239320054,54.386862244,57.809811616,59.711450156,49.822929748,50.547438186,44.498341836,41.265556318,37.652443092,38.0327708,28.714741954,28.5245781,25.101628728,14.452452904,10.839339678,6.65573489,4.183604788,2.281966248,1.521310832,0.570491562,0.760655416,-0.0,0.570491562,0.190163854,0.190163854,0.190163854,0.380327708,-0.0,-0.0,-0.0,0.190163854,-0.0,243.67411737599224,Feeder 2,12956,13445,12954,518,1:37:38,97.63,08:00:00,09:45:00,0.2869889496616667,0.043684863127222216,0.04068708671222222
12956,-0.0,-0.0,-0.0,0.649632052,1.299264104,2.273712182,5.197056416,7.145952572,10.394112832,22.73712182,26.634914132,51.320932108,66.58728533,104.265944346,153.637980298,237.440515006,334.56050678,406.344848526,394.001839538,361.845052964,354.374284366,368.341373484,369.640637588,369.965453614,343.005723456,303.378168284,276.0936221,253.031684254,229.969746408,221.524529732,190.991823288,208.531888692,184.495502768,199.112223938,192.291087392,207.557440614,220.87489768,221.199713706,228.345666278,254.006132332,245.560915656,268.298037476,261.152084904,287.786999036,286.162918906,308.250408674,309.224856752,354.374284366,391.728127356,408.293744682,480.078086428,539.844235212,548.6142679139999,581.42068654,568.752861526,512.884505054,471.957685778,426.158626112,378.41067029,350.476492054,304.027800336,314.097097142,296.232215712,264.72506119,224.772689992,218.926001524,246.535363734,226.396770122,242.962387448,240.039043214,216.977105368,203.334832276,209.181520744,214.37857716,210.480784848,216.652289342,172.477309806,153.637980298,150.714636064,142.269419388,121.481193724,111.087080892,104.590760372,82.178454578,62.68949301799999,59.116516732,35.080130808,27.60936221,14.291905144,6.171504494,3.24816026,1.299264104,1.299264104,0.324816026,0.324816026,0.649632052,1.299264104,-0.0,0.324816026,0.649632052,0.324816026,-0.0,-0.0,-0.0,-0.0,5.684821815043335,Incident Link,12956,13445,12954,518,1:37:38,97.63,08:00:00,09:45:00,0.6981740025522221,0.1145878758388889,0.10917427540555555
12959,-0.0,-0.0,-0.0,-0.0,0.872747442,0.872747442,2.618242326,10.472969304,11.345716746,27.927918144,42.764624658,80.292764664,274.042696788,552.449130786,998.423073648,1340.540070912,1312.612152768,1121.48046297,1090.9343025,1069.988363892,938.20350015,871.874694558,945.185479686,728.74411407,800.309404314,871.874694558,673.761025224,659.797066152,529.757697294,538.485171714,381.390632154,376.154147502,360.444693546,329.025785634,308.079847026,255.715000506,262.696980042,278.406433998,269.678959578,284.515666092,290.624898186,290.624898186,290.624898186,243.496536318,245.242031202,234.769061898,271.424454462,258.333242832,248.73302097,306.334352142,315.934574004,343.862492148,398.845580994,456.446912166,474.774608448,475.64735589,515.793738222,566.413089858,545.46715125,537.612424272,425.900751696,443.355700536,543.7216563659999,373.535905176,364.808430756,319.425563772,281.024676324,240.00554655,200.73191166,205.968396312,168.440256306,162.331024212,168.440256306,147.494317698,141.385085604,100.36595583,93.383976294,96.874966062,89.892986526,72.438037686,53.237593962,41.891877216,27.927918144,27.055170702,20.073191166,12.218464188,5.236484652,4.36373721,3.490989768,3.490989768,0.872747442,-0.0,0.872747442,0.872747442,0.872747442,-0.0,-0.0,-0.0,0.872747442,0.872747442,0.872747442,0.872747442,0.872747442,-0.0,-0.0,8.544197457180005,Incident Link,12959,12977,13459,518,0:42:53,42.88,07:45:00,08:30:00,0.9677799412400001,0.46449558302,0.37043280316
12977,-0.0,-0.0,-0.0,-0.0,1.897255444,1.897255444,5.691766332,12.332160386,15.178043552,27.510203938,57.866291042,107.194932586,296.920476986,590.9950708060001,1099.459529798,1467.527085934,1370.76705829,1210.448973272,1200.01406833,1184.836024778,1033.055589258,941.987327946,991.31596949,768.38845482,881.275153738,936.295561614,714.316674666,712.419419222,615.659391578,589.097815362,438.266007564,426.8824749,374.70795019,332.0197027,347.197746252,284.5883166,282.691061156,294.07459382,290.280082932,295.971849264,333.916958144,300.71498787400003,286.485572044,259.923995828,255.180857218,258.975368106,283.639688878,264.667134438,260.87262355,318.738914592,354.786768028,379.4510888,426.8824749,476.211116444,478.108371888,495.183670884,547.358195594,603.327231192,561.587611424,544.512312428,425.933847178,458.187189726,540.71780154,358.58127891600003,347.197746252,278.896550268,297.869104708,240.951441388,218.18437606,202.057704786,189.7255444,146.088669188,185.931033512,144.191413744,140.396902856,95.811399922,106.246304864,135.653764246,110.040815752,107.194932586,62.609429652,44.585502934,31.304714826,26.561576216,18.023926718,17.075298996,4.74313861,3.794510888,5.691766332,3.794510888,1.897255444,0.948627722,1.897255444,0.948627722,0.948627722,-0.0,0.948627722,0.948627722,-0.0,-0.0,0.948627722,0.948627722,-0.0,-0.0,-0.0,9.125008162538329,Feeder 1,12959,12977,13459,518,0:42:53,42.88,07:45:00,08:30:00,1.0374298170872223,0.5048807542644445,0.3963155816355556
12981,-0.0,-0.0,-0.0,-0.0,1.6952607480000002,1.6952607480000002,3.955608412,10.171564488,20.343128976000003,29.949606548,54.813430852,107.931600956,220.948984156,432.856577656,788.2962478200001,1021.677144128,1018.286622632,929.56797682,934.088672148,879.2752412960001,768.5182057600001,717.095296404,715.4000356560001,552.6550038480001,658.8913440560001,686.5806029400001,534.0071356200001,516.4894412240001,475.80318327200007,446.983750556,374.652625308,366.1763215680001,317.57884679200004,289.324500992,320.96936828800006,270.67663276400003,274.63224117600004,288.19432716,294.97537015200004,288.75941407600004,322.09954212,290.45467482400005,288.75941407600004,281.413284168,271.806806596,271.806806596,288.19432716,277.457675756,290.45467482400005,326.055150532,357.134930912,402.9069711080001,407.992753352,457.72040196000006,470.15231411200006,482.01913934800007,496.71139916400006,516.4894412240001,499.536833744,482.5842262640001,398.38627578000006,379.173320636,453.76479354800006,308.537456136,288.19432716,265.025763604,246.942982292,226.599853316,196.650246768,185.348508448,180.262726204,155.39890190000003,176.87220470800003,136.18594675600002,148.052771992,114.712643948,128.839816848,159.919597228,131.10016451200002,120.928600024,93.23934114,77.416907492,56.508691600000006,44.641866364,36.73064954,21.473302808000003,17.517694396000003,7.346129908000001,9.606477572,6.215956076,2.260347664,1.6952607480000002,1.130173832,1.6952607480000002,1.130173832,-0.0,0.565086916,0.565086916,-0.0,-0.0,0.565086916,0.565086916,-0.0,-0.0,-0.0,7.743731340841118,Feeder 1,13461,12981,13451,518,0:22:33,22.55,07:45:00,08:15:00,0.6113926493944445,0.3365406521955556,0.3390521496
12987,-0.0,-0.0,-0.0,1.005427016,1.005427016,2.010854032,4.021708064,5.529848588,9.048843144,20.108540320000003,18.097686288,40.217080640000006,46.752356244000005,81.94230180400001,129.197371556,244.318764888,349.38588806,402.673519908,380.051412048,357.429304188,369.49442838,365.4727203160001,361.451012252,375.024276968,325.25563967600004,270.459867304,233.76178122,227.22650561600005,206.11253828,194.550127596,160.86832256000002,173.43616026,154.333046956,163.38189010000002,154.835760464,190.528419532,196.560981628,187.512138484,212.145100376,218.68037598,221.19394352,234.264494728,218.177662472,253.87032154,270.459867304,289.06026710000003,305.649812864,359.942871728,413.2305035760001,408.20336849600005,509.751497112,552.482145292,573.0933991200001,614.8186202840001,584.1530962960001,520.811194288,481.096827156,439.371605992,365.4727203160001,323.74749915200005,295.595542704,267.443586256,3297.957597144,3898.89178122,2251.927695136,559.761987072,195.555554612,1373.79253828,383.121230012,250.547100376,198.069122152,188.5175655,222.702084044,237.783489284,236.778062268,226.22107860000003,195.052841104,171.425306228,159.862895544,162.87917659200002,133.721793128,135.229933652,130.70551208,108.08340422,69.374464104,71.88803164400001,48.260496768,31.670951004000003,18.097686288,9.551556652,2.5135675400000004,1.005427016,2.010854032,0.502713508,0.502713508,0.502713508,1.508140524,-0.0,0.502713508,1.005427016,0.502713508,-0.0,-0.0,-0.0,-0.0,8.42049060928445,Feeder 2,12989,13455,12987,518,0:56:31,56.52,11:30:00,12:30:00,0.2792852822222222,0.12651623284666666,0.13112444000333334
12989,-0.0,-0.0,-0.0,0.574972274,1.724916822,4.024805917999999,5.174750466,8.624584109999999,13.799334576,25.87375233,30.473530522,54.047393756,86.24584109999999,156.392458528,212.164769106,405.35545317,564.6227730679999,666.9678378399999,610.620554988,553.698299862,581.8719412879999,569.797523534,534.7242148199999,570.947468082,531.84935345,478.951904242,416.279926376,415.704954102,362.23253262,388.681257224,359.932643524,385.23142358,377.756784018,359.35767124999995,387.531312676,416.85489865,424.329538212,421.454676842,435.254011418,453.078151912,473.202181502,467.452458762,468.027431036,531.84935345,516.900074326,566.34768989,587.046691754,650.8686141679999,710.665730664,702.041146554,806.686100422,873.9578564799999,889.482107878,952.729058018,941.229612538,838.3095754919999,811.2858786139999,780.812348092,658.3432537299999,638.2192241399999,599.696081782,569.2225512599999,555.9981889579999,496.776044736,457.677930104,474.35212605,482.401737886,461.127763748,466.302514214,485.276599256,484.701626982,476.077042872,547.948577122,575.5472462739999,553.1233275879999,446.178484624,431.2292055,395.005952238,369.707172182,351.308059414,313.934861604,293.23585974,247.813050094,204.690129544,144.318040774,113.269537978,83.94595200399999,55.197338304,31.048502796,16.674195945999998,5.174750466,3.449833644,1.724916822,0.574972274,0.574972274,0.574972274,2.299889096,0.574972274,0.574972274,1.149944548,0.574972274,-0.0,-0.0,-0.0,-0.0,10.371860964877785,Incident Link,12989,13455,12987,518,0:56:31,56.52,11:30:00,12:30:00,0.5974920213983334,0.2612929556288889,0.2777435512461111
13125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Feeder 2,13187,13190,13125,518,0:51:14,51.23,07:15:00,08:00:00,0.0,0.0,0.0
13187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Incident Link,13187,13190,13125,518,0:51:14,51.23,07:15:00,08:00:00,0.0,0.0,0.0
13190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Feeder 1,13187,13190,13125,518,0:51:14,51.23,07:15:00,08:00:00,0.0,0.0,0.0
